Decimal Value,DNL,INL
535,0.06570893098779673,0.2737047944495234
536,-0.1282492164820873,0.14545557796743605
537,0.12285012796030692,0.268305705927743
538,-0.5311641610756853,-0.2628584551479423
539,0.29851723926765206,0.03565878411970973
540,-1.0,-0.9643412158802903
541,2.631648648046506,1.6673074321662158
542,-1.0,0.6673074321662157
543,-0.9761484888437316,-0.3088410566775159
544,-0.009064824845612107,-0.317905881523128
545,-0.08215580535191602,-0.400061686875044
546,-0.0662060218181223,-0.4662677086931663
547,0.7609877976073718,0.2947200889142055
548,-0.22285045551616833,0.07186963339803713
549,-0.028892308045903592,0.04297732535213354
550,0.27547053370250296,0.3184478590546365
551,-0.42866119441951045,-0.11021333536487395
552,-0.19819413876865388,-0.3084074741335278
553,0.10777831416224504,-0.2006291599712828
554,0.07046460039028002,-0.1301645595810028
555,0.22301184198773671,0.09284728240673394
556,0.7124799697035891,0.805327252110323
557,-1.0,-0.194672747889677
558,0.4654046532167908,0.27073190532711383
559,-0.21487556374908112,0.055856341578032695
560,-0.22833776636490455,-0.17248142478687187
561,-0.16088042499656208,-0.3333618497834339
562,-0.0877162803455187,-0.4210781301289526
563,1.2426273618454888,0.8215492317165362
564,-1.0,-0.17845076828346382
565,-1.0,-1.1784507682834637
566,1.7185601228007785,0.5401093545173147
567,-0.7631676637644216,-0.22305830924710687
568,0.18086929466880264,-0.04218901457830422
569,-1.0,-1.0421890145783042
570,1.2330428588960363,0.19085384431773203
571,-1.0,-0.809146155682268
572,0.6346333197949285,-0.17451283588733943
573,-1.0,-1.1745128358873393
574,1.4206357257814526,0.24612288989411316
575,-1.0,-0.7538771101058869
576,-1.0,-1.7538771101058868
577,2.7254450814892137,0.9715679713833268
578,-1.0,-0.028432028616673117
579,1.0295733726214396,1.0011413440047665
580,-1.0,0.0011413440047664365
581,0.2150369502207765,0.21617829422554294
582,-0.6566406691523967,-0.44046237492685375
583,-1.0,-1.4404623749268537
584,2.6252833674619107,1.184820992535057
585,-1.0,0.18482099253505693
586,-0.15049111645611724,0.03432987607893971
587,0.741891955853333,0.7762218319322727
588,-1.0,-0.2237781680677273
589,0.6084405560096613,0.384662387941934
590,-0.3832994247358458,0.0013629632060882353
591,-0.3070623860094237,-0.30569942280333545
592,0.7180404446970647,0.4123410218937293
593,-0.3999808497163999,0.012360172177329359
594,-0.5478455860562395,-0.5354854138789101
595,1.332399767332347,0.796914353453437
596,-1.0,-0.203085646546563
597,-0.28643009721788615,-0.4895157437644491
598,1.4826057563010586,0.9930900125366094
599,-1.0,-0.006909987463390516
600,-1.0,-1.0069099874633904
601,1.6883433310599152,0.6814333435965246
